flag_id,transaction_id,flag_type,flag_reason,flagged_at
FLAG00279,TXN0009583,high_value,Transaction amount exceeds 10000.0,2026-01-09 15:41:24.532035
FLAG00280,TXN0009584,high_value,Transaction amount exceeds 10000.0,2026-01-09 15:41:24.532035
FLAG00281,TXN0009595,high_value,Transaction amount exceeds 10000.0,2026-01-09 15:41:24.532035
FLAG00282,TXN0009618,high_value,Transaction amount exceeds 10000.0,2026-01-09 15:41:24.532035
FLAG00283,TXN0009632,high_value,Transaction amount exceeds 10000.0,2026-01-09 15:41:24.532035
FLAG00284,TXN0009644,high_value,Transaction amount exceeds 10000.0,2026-01-09 15:41:24.532035
FLAG00285,TXN0009653,high_value,Transaction amount exceeds 10000.0,2026-01-09 15:41:24.532035
FLAG000001,TXN0000019,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.575995
FLAG000002,TXN0000023,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.576162
FLAG000003,TXN0000029,cross_border,Transaction country TR differs from home country US,2026-01-09 15:41:24.576426
FLAG000004,TXN0000030,cross_border,Transaction country TR differs from home country US,2026-01-09 15:41:24.576471
FLAG000005,TXN0000031,cross_border,Transaction country TR differs from home country US,2026-01-09 15:41:24.576514
FLAG000006,TXN0000038,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.576773
FLAG000007,TXN0000044,cross_border,Transaction country GE differs from home country TR,2026-01-09 15:41:24.576990
FLAG000008,TXN0000051,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.577261
FLAG000009,TXN0000053,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.577339
FLAG000010,TXN0000059,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.577565
FLAG000011,TXN0000066,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:24.577834
FLAG000012,TXN0000067,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:24.577891
FLAG000013,TXN0000073,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.578147
FLAG000014,TXN0000076,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.578259
FLAG000015,TXN0000077,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.578337
FLAG000016,TXN0000079,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.578455
FLAG000017,TXN0000084,cross_border,Transaction country GE differs from home country TR,2026-01-09 15:41:24.578654
FLAG000018,TXN0000088,cross_border,Transaction country GE differs from home country TR,2026-01-09 15:41:24.578815
FLAG000019,TXN0000093,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.579003
FLAG000020,TXN0000097,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.579163
FLAG000021,TXN0000106,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.579532
FLAG000022,TXN0000116,cross_border,Transaction country US differs from home country GE,2026-01-09 15:41:24.579910
FLAG000023,TXN0000122,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.580155
FLAG000024,TXN0000128,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.580387
FLAG000025,TXN0000139,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.580850
FLAG000026,TXN0000141,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.580920
FLAG000027,TXN0000145,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.581085
FLAG000028,TXN0000152,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.581371
FLAG000029,TXN0000153,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.581415
FLAG000030,TXN0000159,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.581675
FLAG000031,TXN0000171,cross_border,Transaction country AZ differs from home country GE,2026-01-09 15:41:24.582093
FLAG000032,TXN0000176,cross_border,Transaction country US differs from home country DE,2026-01-09 15:41:24.582263
FLAG000033,TXN0000192,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.583582
FLAG000034,TXN0000195,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.584456
FLAG000035,TXN0000200,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.585272
FLAG000036,TXN0000210,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.586047
FLAG000037,TXN0000215,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.586352
FLAG000038,TXN0000230,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.588881
FLAG000039,TXN0000249,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.591765
FLAG000040,TXN0000254,cross_border,Transaction country GB differs from home country DE,2026-01-09 15:41:24.592001
FLAG000041,TXN0000257,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.592852
FLAG000042,TXN0000266,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.593533
FLAG000043,TXN0000267,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.593608
FLAG000044,TXN0000268,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.593667
FLAG000045,TXN0000270,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.593765
FLAG000046,TXN0000272,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.593874
FLAG000047,TXN0000279,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.594165
FLAG000048,TXN0000288,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.595754
FLAG000049,TXN0000292,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.596007
FLAG000050,TXN0000297,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.597329
FLAG000051,TXN0000298,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.598046
FLAG000052,TXN0000300,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.598250
FLAG000053,TXN0000302,cross_border,Transaction country GE differs from home country TR,2026-01-09 15:41:24.598394
FLAG000054,TXN0000309,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.598897
FLAG000055,TXN0000310,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.598962
FLAG000056,TXN0000313,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.599226
FLAG000057,TXN0000317,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.599398
FLAG000058,TXN0000319,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.599499
FLAG000059,TXN0000321,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.599582
FLAG000060,TXN0000325,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.599743
FLAG000061,TXN0000330,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.599935
FLAG000062,TXN0000335,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.600142
FLAG000063,TXN0000349,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:24.600683
FLAG000064,TXN0000351,cross_border,Transaction country US differs from home country TR,2026-01-09 15:41:24.600760
FLAG000065,TXN0000356,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.600967
FLAG000066,TXN0000358,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.601046
FLAG000067,TXN0000376,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.601700
FLAG000068,TXN0000377,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.601738
FLAG000069,TXN0000391,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.602307
FLAG000070,TXN0000395,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.602471
FLAG000071,TXN0000401,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.602732
FLAG000072,TXN0000406,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.602930
FLAG000073,TXN0000414,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.603257
FLAG000074,TXN0000415,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.603322
FLAG000075,TXN0000421,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.603563
FLAG000076,TXN0000423,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.603663
FLAG000077,TXN0000425,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.603756
FLAG000078,TXN0000434,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:24.604136
FLAG000079,TXN0000443,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.604498
FLAG000080,TXN0000458,cross_border,Transaction country GB differs from home country US,2026-01-09 15:41:24.605071
FLAG000081,TXN0000466,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.605419
FLAG000082,TXN0000471,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.605622
FLAG000083,TXN0000480,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.605945
FLAG000084,TXN0000484,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.606089
FLAG000085,TXN0000489,cross_border,Transaction country DE differs from home country US,2026-01-09 15:41:24.606256
FLAG000086,TXN0000490,cross_border,Transaction country AZ differs from home country US,2026-01-09 15:41:24.606310
FLAG000087,TXN0000493,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.606436
FLAG000088,TXN0000508,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.607085
FLAG000089,TXN0000509,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.607124
FLAG000090,TXN0000513,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.607288
FLAG000091,TXN0000517,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.607453
FLAG000092,TXN0000524,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.607744
FLAG000093,TXN0000529,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.607941
FLAG000094,TXN0000542,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.608511
FLAG000095,TXN0000564,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.609418
FLAG000096,TXN0000573,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.609779
FLAG000097,TXN0000574,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.609818
FLAG000098,TXN0000577,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.609950
FLAG000099,TXN0000579,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.610060
FLAG000100,TXN0000581,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.610134
FLAG000101,TXN0000585,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.610288
FLAG000102,TXN0000586,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.610326
FLAG000103,TXN0000587,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.610363
FLAG000104,TXN0000603,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.610945
FLAG000105,TXN0000606,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.611072
FLAG000106,TXN0000610,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.611231
FLAG000107,TXN0000618,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.611544
FLAG000108,TXN0000622,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.611703
FLAG000109,TXN0000637,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.612301
FLAG000110,TXN0000638,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.612340
FLAG000111,TXN0000648,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.612739
FLAG000112,TXN0000657,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.613089
FLAG000113,TXN0000662,cross_border,Transaction country AZ differs from home country TR,2026-01-09 15:41:24.613309
FLAG000114,TXN0000675,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.613813
FLAG000115,TXN0000677,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.613910
FLAG000116,TXN0000680,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.614047
FLAG000117,TXN0000689,cross_border,Transaction country AZ differs from home country TR,2026-01-09 15:41:24.614401
FLAG000118,TXN0000700,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:24.615339
FLAG000119,TXN0000719,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.618011
FLAG000120,TXN0000723,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.618204
FLAG000121,TXN0000733,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.618601
FLAG000122,TXN0000737,cross_border,Transaction country AZ differs from home country GB,2026-01-09 15:41:24.618736
FLAG000123,TXN0000738,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.618793
FLAG000124,TXN0000749,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.622649
FLAG000125,TXN0000753,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.622871
FLAG000126,TXN0000770,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.623543
FLAG000127,TXN0000791,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.626317
FLAG000128,TXN0000794,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.627768
FLAG000129,TXN0000797,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.627985
FLAG000130,TXN0000799,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:24.628652
FLAG000131,TXN0000806,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.630456
FLAG000132,TXN0000808,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.630703
FLAG000133,TXN0000809,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.630829
FLAG000134,TXN0000815,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.631503
FLAG000135,TXN0000817,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.631655
FLAG000136,TXN0000818,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.631757
FLAG000137,TXN0000824,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.632059
FLAG000138,TXN0000829,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.632369
FLAG000139,TXN0000836,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.635458
FLAG000140,TXN0000839,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.635663
FLAG000141,TXN0000865,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.638496
FLAG000142,TXN0000871,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.640363
FLAG000143,TXN0000872,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.640439
FLAG000144,TXN0000875,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.640624
FLAG000145,TXN0000926,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.645165
FLAG000146,TXN0000931,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.646635
FLAG000147,TXN0000940,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.648024
FLAG000148,TXN0000949,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.648415
FLAG000149,TXN0000954,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.648593
FLAG000150,TXN0000958,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.648739
FLAG000151,TXN0000960,cross_border,Transaction country US differs from home country GB,2026-01-09 15:41:24.648809
FLAG000152,TXN0000970,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.649172
FLAG000153,TXN0000975,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.649367
FLAG000154,TXN0000994,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.649961
FLAG000155,TXN0000995,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.649997
FLAG000156,TXN0000998,cross_border,Transaction country TR differs from home country GE,2026-01-09 15:41:24.650094
FLAG000157,TXN0001003,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.650252
FLAG000158,TXN0001007,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.650381
FLAG000159,TXN0001027,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.650993
FLAG000160,TXN0001036,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.651281
